team_name,contestantId,match_id,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,28.0,107.0,44.0,292.0,293.0,sequence_duration,sequence_xG,receiverId,receiverName,match_state,clock_sec,set_piece_index,set_piece_type
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827873147,759,1,74,31,0,99.5,0.5,V. Møller,200.0,124.0,NaN,NaN,Kolding vs AaB,2025-07-19,93.3,47.0,NaN,NaN,NaN,NaN,32.3,1.8,NaN,true,NaN,NaN,,NaN,true,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0,0.0,,,Kolding,4471,1,corner
Kolding,b8oqgvx1ijeyn6y1cn6929ix4,bs7i18mhro0d46fg5m0727rpw,2827873353,575,1,74,58,1,9.9,55.5,L. Moser,202.0,125.0,NaN,NaN,Kolding vs AaB,2025-07-19,10.3,73.5,0.00000045,NaN,NaN,NaN,12.2,1.5,NaN,NaN,NaN,NaN,,true,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4.0,0.0,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,Kolding,4498,1,freekick
Kolding,b8oqgvx1ijeyn6y1cn6929ix4,bs7i18mhro0d46fg5m0727rpw,2827874159,582,1,76,40,1,64.1,101.8,A. Nørager,206.0,127.0,NaN,NaN,Kolding vs AaB,2025-07-19,81.2,89.8,0.00015369,NaN,NaN,NaN,19.7,5.9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,2.0,0.0,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,Kolding,4600,1,throw_in
Kolding,b8oqgvx1ijeyn6y1cn6929ix4,bs7i18mhro0d46fg5m0727rpw,2827874161,583,61,76,42,0,81.8,89.4,S. Yatéké,206.0,127.0,NaN,NaN,Kolding vs AaB,2025-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,2.0,0.0,,,Kolding,4602,2,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827874355,784,1,77,23,1,41.9,15.5,M. Kallesøe,209.0,130.0,NaN,NaN,Kolding vs AaB,2025-07-19,46.0,33.1,0.00003704,NaN,NaN,NaN,12.7,1.2,NaN,NaN,NaN,NaN,,true,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,29.0,0.1322689801454544,697f50qoetodmfe8ybcuey2ac,E. Makolli,Kolding,4643,1,freekick
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827874945,800,1,79,2,1,56.4,80.5,C. Olsson,215.0,134.0,NaN,NaN,Kolding vs AaB,2025-07-19,72.4,48.4,0.00182959,NaN,NaN,NaN,27.5,5.4,NaN,NaN,NaN,NaN,,true,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,10.0,0.0,5y2mfgruizah0ylcz7q1abw9g,A. Håpnes,Kolding,4742,1,freekick
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827874949,801,1,79,6,1,72.6,47.8,A. Håpnes,215.0,134.0,NaN,NaN,Kolding vs AaB,2025-07-19,77.7,30.7,0.00592023,NaN,NaN,NaN,12.8,5.1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,10.0,0.0,ejixz16616b7krftxyzv9yiac,M. Bomholt,Kolding,4746,2,freekick
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827874981,802,1,79,7,1,77.7,30.7,M. Bomholt,215.0,134.0,NaN,NaN,Kolding vs AaB,2025-07-19,83.4,10.7,0.00198324,NaN,NaN,NaN,14.9,5.1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,10.0,0.0,5521epytthhw9afm2r3jn3384,V. Møller,Kolding,4747,3,freekick
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827884119,1006,1,79,11,1,83.0,8.6,A. Jasson,215.0,134.0,NaN,NaN,Kolding vs AaB,2025-07-19,83.8,18.9,0.00273452,NaN,NaN,NaN,7.1,1.5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,10.0,0.0,5uo9saax5iqsctxq7w3si8w0k,C. Olsson,Kolding,4751,4,freekick
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827875011,803,1,79,12,0,77.3,19.4,V. Møller,215.0,134.0,NaN,NaN,Kolding vs AaB,2025-07-19,93.6,9.5,NaN,NaN,NaN,NaN,18.4,5.9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,10.0,0.0,,,Kolding,4752,5,freekick
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827875185,805,1,79,37,1,99.5,0.5,V. Møller,217.0,136.0,1.0,NaN,Kolding vs AaB,2025-07-19,92.3,52.7,0.07464931,NaN,NaN,15,36.3,1.8,NaN,true,NaN,NaN,,NaN,true,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,5.0,0.037801969796419144,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,Kolding,4777,1,corner
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827875193,806,15,79,42,1,90.8,53.6,A. Maarup,217.0,136.0,NaN,NaN,Kolding vs AaB,2025-07-19,NaN,NaN,NaN,0.037801969796419144,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,true,NaN,,NaN,NaN,NaN,NaN,5.0,0.037801969796419144,,,Kolding,4782,2,corner
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827875423,810,1,80,23,0,99.5,99.5,V. Møller,218.0,136.0,NaN,NaN,Kolding vs AaB,2025-07-19,97.7,50.7,NaN,NaN,NaN,NaN,33.2,4.7,true,NaN,NaN,NaN,,NaN,true,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0,0.0,,,Kolding,4823,1,corner
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827875759,817,1,81,11,1,30.6,100.8,N. Arnórsson,223.0,140.0,NaN,NaN,Kolding vs AaB,2025-07-19,30.8,85.3,0.00000121,NaN,NaN,NaN,10.5,4.7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,11.0,0.0,5uo9saax5iqsctxq7w3si8w0k,C. Olsson,Kolding,4871,1,throw_in
Kolding,b8oqgvx1ijeyn6y1cn6929ix4,bs7i18mhro0d46fg5m0727rpw,2827876325,616,1,82,37,0,81.3,91.6,C. Jørgensen,227.0,143.0,NaN,NaN,Kolding vs AaB,2025-07-19,101.1,27.6,NaN,NaN,NaN,NaN,48.2,5.2,NaN,true,NaN,NaN,,true,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0,0.0,,,Kolding,4957,1,freekick
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827876733,846,1,83,33,1,77.0,102.0,A. Maarup,229.0,144.0,NaN,NaN,Kolding vs AaB,2025-07-19,60.0,90.5,0.00006233,NaN,NaN,NaN,19.5,3.6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,63.0,0.0,5uo9saax5iqsctxq7w3si8w0k,C. Olsson,Kolding,5013,1,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827877221,871,1,84,43,1,85.1,-0.8,A. Jasson,231.0,146.0,NaN,NaN,Kolding vs AaB,2025-07-19,80.3,11.9,0.00025887,NaN,NaN,NaN,10.0,2.1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,23.0,0.0,5y2mfgruizah0ylcz7q1abw9g,A. Håpnes,Kolding,5083,1,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827877225,872,1,84,48,1,80.6,11.9,A. Håpnes,231.0,146.0,NaN,NaN,Kolding vs AaB,2025-07-19,83.7,6.8,0.00093172,NaN,NaN,NaN,4.8,5.5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,23.0,0.0,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,Kolding,5088,2,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827877247,873,1,84,49,1,83.8,6.7,A. Jasson,231.0,146.0,NaN,NaN,Kolding vs AaB,2025-07-19,74.0,17.6,0.00122979,NaN,NaN,NaN,12.7,2.5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,23.0,0.0,697f50qoetodmfe8ybcuey2ac,E. Makolli,Kolding,5089,3,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827877251,874,1,84,50,1,74.0,17.6,E. Makolli,231.0,146.0,NaN,NaN,Kolding vs AaB,2025-07-19,66.5,48.5,0.00195595,NaN,NaN,NaN,22.4,1.9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,23.0,0.0,5uo9saax5iqsctxq7w3si8w0k,C. Olsson,Kolding,5090,4,throw_in
Kolding,b8oqgvx1ijeyn6y1cn6929ix4,bs7i18mhro0d46fg5m0727rpw,2827877725,628,1,86,5,1,20.9,101.5,A. Nørager,232.0,147.0,NaN,NaN,Kolding vs AaB,2025-07-19,41.5,91.6,0.00000195,NaN,NaN,NaN,22.7,6.0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,3.0,0.0,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,Kolding,5165,1,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827877747,885,1,86,11,1,64.7,-1.9,A. Jasson,233.0,148.0,NaN,NaN,Kolding vs AaB,2025-07-19,51.0,12.8,0.00002374,NaN,NaN,NaN,17.5,2.5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,31.0,0.0,697f50qoetodmfe8ybcuey2ac,E. Makolli,Kolding,5171,1,throw_in
Kolding,b8oqgvx1ijeyn6y1cn6929ix4,bs7i18mhro0d46fg5m0727rpw,2827878335,635,1,87,32,1,95.3,100.8,A. Nørager,236.0,149.0,NaN,NaN,Kolding vs AaB,2025-07-19,99.8,93.4,0.00012,NaN,NaN,NaN,6.9,5.5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,2.0,0.0,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,Kolding,5252,1,throw_in
Kolding,b8oqgvx1ijeyn6y1cn6929ix4,bs7i18mhro0d46fg5m0727rpw,2827878339,636,61,87,34,0,97.1,95.5,M. Olsen,236.0,149.0,NaN,NaN,Kolding vs AaB,2025-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,2.0,0.0,,,Kolding,5254,2,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827878471,904,1,87,50,1,40.6,14.9,M. Bomholt,238.0,150.0,NaN,NaN,Kolding vs AaB,2025-07-19,41.4,37.6,0.00002523,NaN,NaN,NaN,15.5,1.5,NaN,NaN,NaN,NaN,,true,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,23.0,0.0,5y2mfgruizah0ylcz7q1abw9g,A. Håpnes,Kolding,5270,1,freekick
Kolding,b8oqgvx1ijeyn6y1cn6929ix4,bs7i18mhro0d46fg5m0727rpw,2827879531,652,1,90,53,0,99.5,0.5,C. Jørgensen,240.0,151.0,NaN,NaN,Kolding vs AaB,2025-07-19,86.7,64.2,NaN,NaN,NaN,NaN,45.4,1.9,true,NaN,NaN,NaN,,NaN,true,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0,0.0,,,Kolding,5453,1,corner
Kolding,b8oqgvx1ijeyn6y1cn6929ix4,bs7i18mhro0d46fg5m0727rpw,2827880365,674,1,94,1,1,99.5,0.5,C. Jørgensen,249.0,157.0,NaN,NaN,Kolding vs AaB,2025-07-19,94.2,11.7,0.00079993,NaN,NaN,NaN,9.4,2.2,NaN,NaN,NaN,NaN,,NaN,true,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,5.0,0.0,44gqeji9twbkdtrcr2ias4efo,M. Pedersen,Kolding,5641,1,corner
Kolding,b8oqgvx1ijeyn6y1cn6929ix4,bs7i18mhro0d46fg5m0727rpw,2827880379,675,1,94,3,1,94.2,11.7,M. Pedersen,249.0,157.0,NaN,NaN,Kolding vs AaB,2025-07-19,91.7,4.9,0.00090947,NaN,NaN,NaN,5.3,4.2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,5.0,0.0,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,Kolding,5643,2,corner
Kolding,b8oqgvx1ijeyn6y1cn6929ix4,bs7i18mhro0d46fg5m0727rpw,2827880381,676,1,94,5,1,88.6,3.7,C. Jørgensen,249.0,157.0,NaN,NaN,Kolding vs AaB,2025-07-19,82.6,7.2,0.00086836,NaN,NaN,NaN,6.7,2.8,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,5.0,0.0,44gqeji9twbkdtrcr2ias4efo,M. Pedersen,Kolding,5645,3,corner
Kolding,b8oqgvx1ijeyn6y1cn6929ix4,bs7i18mhro0d46fg5m0727rpw,2827880407,677,3,94,6,0,80.0,14.8,M. Pedersen,249.0,157.0,NaN,NaN,Kolding vs AaB,2025-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,5.0,0.0,,,Kolding,5646,4,corner
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827880461,950,1,94,28,1,25.0,85.3,C. Olsson,252.0,160.0,NaN,NaN,Kolding vs AaB,2025-07-19,26.9,64.6,0.00000344,NaN,NaN,NaN,14.2,4.9,NaN,NaN,NaN,NaN,,true,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,33.0,0.0,brinkgys7026490q3ixx6h9uc,N. Arnórsson,Kolding,5668,1,freekick
Kolding,b8oqgvx1ijeyn6y1cn6929ix4,bs7i18mhro0d46fg5m0727rpw,2827880709,682,1,95,23,0,12.9,101.1,A. Nørager,253.0,161.0,NaN,NaN,Kolding vs AaB,2025-07-19,34.1,93.9,NaN,NaN,NaN,NaN,22.8,6.1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,0.0,0.0,,,Kolding,5723,1,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827880879,966,1,95,50,0,99.5,0.5,V. Møller,255.0,162.0,NaN,NaN,Kolding vs AaB,2025-07-19,91.0,60.0,NaN,NaN,NaN,NaN,41.4,1.8,NaN,true,NaN,NaN,,NaN,true,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0,0.0,,,Kolding,5750,1,corner
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827880995,972,1,96,16,1,99.5,99.5,V. Møller,257.0,162.0,1.0,NaN,Kolding vs AaB,2025-07-19,94.0,64.8,0.0163466,NaN,NaN,15,24.3,4.5,true,NaN,NaN,NaN,,NaN,true,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,2.0,0.04935728758573532,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,Kolding,5776,1,corner
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827881001,973,15,96,18,1,95.2,60.7,M. Jørgensen,257.0,162.0,NaN,NaN,Kolding vs AaB,2025-07-19,NaN,NaN,NaN,0.04935728758573532,0.04001786559820175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,true,NaN,,NaN,NaN,NaN,NaN,2.0,0.04935728758573532,,,Kolding,5778,2,corner
AaB,36g6ifzjliec1jqnbtf7yesme,bs7i18mhro0d46fg5m0727rpw,2827881243,982,1,97,20,0,89.1,-1.6,N. Arnórsson,261.0,164.0,NaN,NaN,Kolding vs AaB,2025-07-19,90.8,41.8,NaN,NaN,NaN,NaN,29.6,1.5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,0.0,0.0,,,Kolding,5840,1,throw_in
AaB,36g6ifzjliec1jqnbtf7yesme,bvihobignz9mmm7itlzr049p0,2829363371,26,1,1,55,1,38.0,89.9,M. Nielsen,8.0,7.0,NaN,NaN,Hillerød vs AaB,2025-07-26,32.1,76.7,0.00000738,NaN,NaN,NaN,10.9,4.1,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.0,5uo9saax5iqsctxq7w3si8w0k,C. Olsson,draw,115,1,freekick
AaB,36g6ifzjliec1jqnbtf7yesme,bvihobignz9mmm7itlzr049p0,2829363551,35,1,2,49,1,67.2,19.5,M. Bomholt,13.0,9.0,NaN,NaN,Hillerød vs AaB,2025-07-26,68.8,10.4,0.00033833,NaN,NaN,NaN,6.4,5.0,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.0,0.0,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,draw,169,1,freekick
Hillerød,aqtkb4mgrz8c6iqfufj6qjbv9,bvihobignz9mmm7itlzr049p0,2829363921,40,1,3,56,1,56.7,-2.0,C. Allen,18.0,12.0,NaN,NaN,Hillerød vs AaB,2025-07-26,65.0,19.4,0.0000702,NaN,NaN,NaN,17.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,2.0,0.0,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,draw,236,1,throw_in
Hillerød,aqtkb4mgrz8c6iqfufj6qjbv9,bvihobignz9mmm7itlzr049p0,2829364333,52,1,5,24,1,24.1,101.6,G. Arndal-Lauritzen,22.0,16.0,NaN,NaN,Hillerød vs AaB,2025-07-26,37.9,97.9,0.00000126,NaN,NaN,NaN,14.7,6.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,2.0,0.0,a5ixxqmfo537cvlb0a9x5n2ms,V. Dedes,draw,324,1,throw_in
Hillerød,aqtkb4mgrz8c6iqfufj6qjbv9,bvihobignz9mmm7itlzr049p0,2830340495,995,1,6,15,1,57.4,95.4,V. Dedes,25.0,18.0,NaN,NaN,Hillerød vs AaB,2025-07-26,36.1,80.4,0.00002436,NaN,NaN,NaN,24.6,3.6,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.0,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,draw,375,1,freekick
Hillerød,aqtkb4mgrz8c6iqfufj6qjbv9,bvihobignz9mmm7itlzr049p0,2829364993,75,1,7,35,1,26.9,39.1,J. Witt,31.0,24.0,NaN,NaN,Hillerød vs AaB,2025-07-26,28.3,74.0,0.00000513,NaN,NaN,NaN,23.8,1.5,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.0,0.0,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,draw,455,1,freekick
Hillerød,aqtkb4mgrz8c6iqfufj6qjbv9,bvihobignz9mmm7itlzr049p0,2829365225,84,1,8,20,1,39.0,101.2,V. Dedes,35.0,28.0,NaN,NaN,Hillerød vs AaB,2025-07-26,25.2,93.6,0.00000099,NaN,NaN,NaN,15.4,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,16.0,0.0,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,draw,500,1,throw_in
Hillerød,aqtkb4mgrz8c6iqfufj6qjbv9,bvihobignz9mmm7itlzr049p0,2829365521,92,1,9,18,1,99.5,0.5,V. Dedes,36.0,28.0,NaN,NaN,Hillerød vs AaB,2025-07-26,90.2,95.1,0.00028405,NaN,NaN,NaN,65.1,1.7,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0,0.0,5z7y55t2o577r8ki3i5855as,J. Witt,draw,558,1,corner
Hillerød,aqtkb4mgrz8c6iqfufj6qjbv9,bvihobignz9mmm7itlzr049p0,2829365529,93,1,9,26,0,87.5,98.3,J. Witt,36.0,28.0,NaN,NaN,Hillerød vs AaB,2025-07-26,94.2,77.3,NaN,NaN,NaN,NaN,15.9,5.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0,0.0,,,draw,566,2,corner
Hillerød,aqtkb4mgrz8c6iqfufj6qjbv9,bvihobignz9mmm7itlzr049p0,2829366103,108,1,11,7,0,20.9,60.6,J. Witt,43.0,32.0,NaN,NaN,Hillerød vs AaB,2025-07-26,54.6,13.5,NaN,NaN,NaN,NaN,47.7,5.5,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,,,draw,667,1,freekick
AaB,36g6ifzjliec1jqnbtf7yesme,bvihobignz9mmm7itlzr049p0,2829366249,122,1,11,34,1,41.3,79.7,C. Olsson,45.0,33.0,NaN,NaN,Hillerød vs AaB,2025-07-26,32.2,57.5,0.000013,NaN,NaN,NaN,17.9,4.1,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.0,0.0,697f50qoetodmfe8ybcuey2ac,E. Makolli,draw,694,1,freekick
Hillerød,aqtkb4mgrz8c6iqfufj6qjbv9,bvihobignz9mmm7itlzr049p0,2829366457,113,1,12,17,1,21.7,-1.7,C. Allen,47.0,34.0,NaN,NaN,Hillerød vs AaB,2025-07-26,28.8,14.7,0.00000073,NaN,NaN,NaN,13.4,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,2.0,0.0,5z7y55t2o577r8ki3i5855as,J. Witt,draw,737,1,throw_in
Hillerød,aqtkb4mgrz8c6iqfufj6qjbv9,bvihobignz9mmm7itlzr049p0,2829366629,115,1,12,46,1,30.5,15.2,J. Witt,48.0,34.0,NaN,NaN,Hillerød vs AaB,2025-07-26,85.7,17.1,0.00054325,NaN,NaN,NaN,58.0,0.0,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,draw,766,1,freekick
Hillerød,aqtkb4mgrz8c6iqfufj6qjbv9,bvihobignz9mmm7itlzr049p0,2829366633,116,1,12,47,0,85.6,16.8,T. Arndal,48.0,34.0,NaN,NaN,Hillerød vs AaB,2025-07-26,77.8,22.3,NaN,NaN,NaN,NaN,9.0,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,,,draw,767,2,freekick
AaB,36g6ifzjliec1jqnbtf7yesme,bvihobignz9mmm7itlzr049p0,2829366733,138,1,13,3,1,35.6,101.4,M. Nielsen,51.0,37.0,NaN,NaN,Hillerød vs AaB,2025-07-26,49.0,83.4,0.00000772,NaN,NaN,NaN,18.6,5.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,22.0,0.5501525402069092,5lz41celw55rz3zh8pohclw5w,O. Ross,draw,783,1,throw_in
Hillerød,aqtkb4mgrz8c6iqfufj6qjbv9,bvihobignz9mmm7itlzr049p0,2829367263,127,1,15,10,1,99.5,99.5,M. Mouritz,53.0,38.0,NaN,NaN,Hillerød vs AaB,2025-07-26,78.1,81.1,0.00171946,NaN,NaN,NaN,25.7,3.6,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.0,uiyol728wan4mxco2foplknp,A. Justinussen,AaB,910,1,corner
Hillerød,aqtkb4mgrz8c6iqfufj6qjbv9,bvihobignz9mmm7itlzr049p0,2829367279,128,1,15,12,1,78.1,81.1,A. Justinussen,53.0,38.0,NaN,NaN,Hillerød vs AaB,2025-07-26,84.1,87.8,0.00172177,NaN,NaN,NaN,7.8,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.0,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,AaB,912,2,corner
Hillerød,aqtkb4mgrz8c6iqfufj6qjbv9,bvihobignz9mmm7itlzr049p0,2829367283,129,2,15,14,1,83.5,87.5,M. Mouritz,53.0,38.0,NaN,NaN,Hillerød vs AaB,2025-07-26,93.2,47.7,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.0,,,AaB,914,3,corner
AaB,36g6ifzjliec1jqnbtf7yesme,bvihobignz9mmm7itlzr049p0,2829367451,150,1,15,44,0,12.5,47.5,V. Müller,54.0,39.0,NaN,NaN,Hillerød vs AaB,2025-07-26,80.8,23.0,NaN,NaN,NaN,NaN,73.6,6.1,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,,,AaB,944,1,freekick
